Korea,-0.685868318,-0.725410227,-0.715081054,-0.532661996,-0.761533173,-0.660217138,-0.693876921,-0.640552087,-0.05867574,-0.136082763,-0.151447837
Korea,-0.286735873,-0.312549904,-0.327418144,-0.27058787,-0.171244131,-0.441485534,-0.403609908,-0.397703594,0.169448845,-0.136082763,-0.151447837
Korea,-0.683101327,-0.534780568,-0.457036431,-0.358241195,-0.372353643,-0.65858611,-0.430028007,-0.517448666,0.175123853,-0.136082763,-0.151447837
Korea,-0.516001847,-0.175945055,-0.467598616,-0.079617236,-0.240248861,-0.483636068,-0.108499476,-0.316822067,0.345653649,-0.136082763,-0.151447837
Korea,0.225748935,-0.036018717,-0.148632457,0.190233344,-0.051278502,-0.290468226,0.464535045,-0.195190202,0.794594345,-0.136082763,-0.151447837
Korea,0.317713792,0.212663738,-0.094907946,0.051362416,0.553171709,-0.515568867,0.612715937,-0.555261452,0.34651497,-0.136082763,-0.151447837
Korea,-0.49785371,-1.148474487,-0.842141338,-0.725355139,-0.717196075,-0.977424989,-0.299890472,-1.10138246,-0.130098221,-0.136082763,-0.151447837
Korea,-0.779928967,-0.541471699,-0.660527874,-0.53186931,-0.633239623,-0.589982827,-0.498830581,-0.473617731,-0.538473925,-0.136082763,-0.151447837
Korea,-0.118072627,-0.262935969,-0.227791512,0.010994452,-0.231578352,-0.546315051,0.209495707,-0.38582888,0.58833085,-0.136082763,-0.151447837
Korea,-0.216792976,-0.332963212,-0.490224075,-1.668489839,-0.853455559,-0.45263273,-0.509425055,-0.478648767,-0.337069035,-0.136082763,7.162331956
Korea,0.591386535,0.05667413,-0.014696302,-0.059218877,-0.248965224,-0.013110175,0.055781432,0.022427419,-0.393217266,-0.136082763,-0.151447837
Korea,-0.13926433,-0.219024743,-0.590528594,-0.331367548,-0.650991569,-0.211433943,-0.365152612,-0.493969882,-0.551194157,-0.136082763,-0.151447837
Korea,-0.252505212,-0.445506551,-0.358780539,-0.455527523,-0.660438963,-0.177564359,-0.509737892,-0.372708456,-0.438922869,-0.136082763,-0.151447837
Korea,-0.500438211,-0.667639098,-0.661434909,-0.723554127,-0.917724907,-0.550319959,-0.608430661,-0.619227652,-0.412936818,-0.136082763,-0.151447837
Korea,-1.533394415,-1.682045699,-1.565598906,-1.624805199,-1.873833589,-1.406683645,-1.668671255,-1.494872218,-1.140953778,-0.136082763,-0.151447837
Korea,-0.926262257,-0.660721184,-0.744842841,-0.796162535,-0.688806717,-0.883585645,-0.885342836,-0.82047896,-0.637184226,-0.136082763,-0.151447837
Korea,-0.938025386,-0.502951227,-0.644787963,-0.611421012,-1.289677174,-0.349420098,-0.786215233,-0.236282245,-0.778157646,-0.136082763,-0.151447837
Korea,-1.222519518,-1.257873414,-1.172967705,-1.15315674,-1.09731974,-1.277167811,-1.182892189,-1.328434663,-0.687955086,-0.136082763,-0.151447837
Korea,-0.994259367,-0.240316705,-0.551405829,-0.12002152,0.552178778,-0.73092268,-0.535208872,-0.521719671,0.313042916,-0.136082763,0.712955593
Korea,-0.874162696,-0.991775535,-0.937835922,-0.867278406,-0.619760101,-1.016991952,-0.653171545,-1.019420205,0.026517834,-0.136082763,-0.151447837
Korea,-0.985545308,-1.078053221,-1.009533827,-1.01333278,-0.79529591,-0.976953756,-0.723386952,-1.100975565,-0.129006557,-0.136082763,-0.151447837
Korea,-0.839327582,-0.877705035,-0.856532326,-0.80597095,-0.544405376,-0.959993932,-0.47069238,-1.005357157,0.462613746,-0.136082763,-0.151447837
Korea,-0.067324342,0.246352647,-0.065935285,0.225342737,1.029775895,-0.129439135,-0.159778571,0.183850004,0.367032005,-0.136082763,-0.151447837
Korea,0.231978437,0.193455279,-0.064026743,0.321283111,0.89606267,-0.122269376,-0.102958499,0.02738585,0.546053418,7.212386465,-0.151447837
Korea,0.065523706,0.594782036,0.122865109,0.209402037,0.876499462,0.056964348,-0.111635448,0.18410273,0.908113108,-0.136082763,-0.151447837
Korea,-0.188940577,0.016967449,-0.096504407,-0.051978591,0.682509777,-0.240900532,-0.046207272,-0.01847647,0.303841347,-0.136082763,-0.151447837
Korea,-0.638374491,-0.850069624,-0.717925778,-0.825850325,-0.942565375,-0.376316284,-0.847013105,-0.571106248,-0.66321651,-0.136082763,-0.151447837
Korea,-0.958840393,-1.041730421,-0.817220437,-0.952185913,-1.048534735,-0.547131377,-1.150786312,-0.747319163,-0.997998581,-0.136082763,-0.151447837
Korea,-0.734421934,-0.720907707,-0.694124413,-0.862688253,-0.854675118,-0.344090407,-0.837123276,-0.461715828,-0.609088064,-0.136082763,-0.151447837
Korea,-1.006405405,-1.173300223,-1.194373627,-1.169909426,-0.863364145,-1.338839633,-1.180981751,-1.399518276,-0.837566555,-0.136082763,-0.151447837
Korea,-0.730374675,-1.13251477,-1.178781132,-1.014933055,-0.620052425,-1.242257419,-0.768829443,-1.383651853,-0.336715951,-0.136082763,-0.151447837
Korea,-0.79679293,-1.014625723,-0.921986394,-0.995441473,-1.212138177,-0.607195254,-1.064900156,-0.645599188,-0.878429348,-0.136082763,-0.151447837
Korea,-0.833580045,-1.011733465,-0.837857365,-0.970801745,-0.910933559,-0.517753865,-0.963727463,-0.711386373,-0.840576159,-0.136082763,-0.151447837
Korea,-0.97304796,-1.194639044,-1.160966932,-1.088204017,-0.627102146,-1.320089157,-0.907913231,-1.395703908,-0.505097957,-0.136082763,-0.151447837
Korea,-0.588597591,-0.152833652,-0.22413158,-0.135122219,-0.144367979,-0.258599147,-0.444238846,-0.214247211,-0.534852923,-0.136082763,-0.151447837
Korea,-0.427591811,-0.331172766,-0.164935231,-0.197682224,-0.469283892,-0.256698774,-0.449706423,-0.124317297,-0.573157915,-0.136082763,-0.151447837
Korea,0.805001711,0.797708454,1.172698605,0.972419897,0.368325189,1.251530527,0.802634367,1.165324893,0.266931579,-0.136082763,-0.151447837
Korea,1.264140952,0.321273326,0.86481849,0.591675233,0.412186103,0.871532834,0.852991147,0.73504561,-0.547336066,-0.136082763,-0.151447837
Korea,0.439680805,0.636741013,0.52394238,0.764400236,0.330660833,0.537394092,0.385523223,0.64874469,-0.634929985,-0.136082763,-0.151447837
Korea,2.691839374,1.744085366,2.048018006,1.944408087,1.88084642,2.234169611,2.310863916,2.122948706,1.221660459,-0.136082763,-0.151447837
Korea,1.082598692,2.194165007,1.654634638,1.47754946,1.370976404,1.914394444,1.1944431,1.579615406,0.389197477,-0.136082763,-0.151447837
Korea,1.089141515,1.185737604,1.37176623,1.290122869,1.006061954,1.560558859,1.257648507,1.182297995,0.415213637,-0.136082763,-0.151447837
